user_pseudo_id,session_id,event_date,session_start,viewed_item,added_to_cart,began_checkout,added_payment,converted,device_category,os,country,region,traffic_source,traffic_medium,session_revenue,event_count,max_funnel_stage,funnel_stage_label
39919010.5415702485,7936037416,2020-11-06,1,0,0,0,0,0,desktop,Windows,United States,South Carolina,google,cpc,0.0,1,1,session_only
6386106.4468942240,568193923,2020-11-02,1,0,0,0,0,0,mobile,Android,Philippines,Metro Manila,google,organic,0.0,1,1,session_only
57623412.0462087787,8149518042,2021-01-07,1,0,0,0,0,0,desktop,<Other>,United States,Kentucky,<Other>,<Other>,0.0,1,1,session_only
5444054.0299206594,2479701022,2020-12-30,1,1,1,1,1,1,desktop,Web,United States,California,(direct),(none),6.16,10,6,purchase
79188001.7480608300,7579293106,2020-12-22,1,0,0,0,0,0,desktop,Web,Turkey,Istanbul,google,organic,0.0,1,1,session_only
37080311.4428845764,3051339346,2020-11-06,1,1,0,0,0,0,desktop,Web,India,Uttar Pradesh,<Other>,<Other>,0.0,2,2,view_item
2819497.0596567487,3721703567,2021-01-08,1,0,0,0,0,0,mobile,Web,France,Ile-de-France,google,organic,0.0,1,1,session_only
86905866.0091250593,1558162837,2021-01-14,1,0,0,0,0,0,mobile,Web,Canada,Ontario,google,organic,0.0,1,1,session_only
65594256.3624671758,7209468292,2021-01-15,1,0,0,0,0,0,mobile,Android,United States,Georgia,google,organic,0.0,1,1,session_only
6261665.4217522525,2333693130,2020-12-16,1,0,0,0,0,0,mobile,Web,Philippines,Metro Manila,(direct),(none),0.0,1,1,session_only
65500118.2360806470,2841307682,2021-01-15,1,0,0,0,0,0,desktop,Web,United States,Massachusetts,google,organic,0.0,1,1,session_only
7315372.8028151281,9555942744,2020-12-24,1,1,0,0,0,0,mobile,iOS,Egypt,Giza Governorate,shop.googlemerchandisestore.com,referral,0.0,7,2,view_item
50677309.5352131251,5632877095,2020-11-12,1,1,0,0,0,0,desktop,Windows,United States,California,<Other>,referral,0.0,4,2,view_item
12920211.5908427266,8132944100,2020-12-10,1,0,0,0,0,0,desktop,Web,United States,Oregon,google,organic,0.0,1,1,session_only
24676518.9926718132,5062183544,2020-11-12,1,0,0,0,0,0,desktop,Web,United Kingdom,England,(direct),(none),0.0,1,1,session_only
52852605.0571834021,7690360957,2021-01-07,1,0,0,0,0,0,mobile,Web,Australia,New South Wales,(data deleted),(data deleted),0.0,1,1,session_only
2288202.3689279791,6930192934,2021-01-11,1,0,0,0,0,0,desktop,Windows,United States,California,(direct),(none),0.0,1,1,session_only
78472044.9729620748,9529176118,2020-12-10,1,1,0,0,0,0,mobile,Web,United States,California,(direct),(none),0.0,3,2,view_item
4611583.6375935827,8858497622,2021-01-10,1,0,0,0,0,0,mobile,iOS,China,(not set),<Other>,<Other>,0.0,1,1,session_only
18187355.5169920427,6978797687,2020-12-22,1,0,0,0,0,0,mobile,iOS,Slovenia,Ljubljana,<Other>,<Other>,0.0,1,1,session_only
2374544.9798182557,4247498594,2021-01-14,1,1,0,0,0,0,desktop,Windows,United States,California,<Other>,<Other>,0.0,3,2,view_item
1321707.1415166124,9054962501,2021-01-22,1,0,0,0,0,0,desktop,Web,Canada,British Columbia,<Other>,organic,0.0,1,1,session_only
1952227.3991042940,630554279,2020-11-12,1,0,0,0,0,0,mobile,iOS,Canada,Ontario,<Other>,<Other>,0.0,1,1,session_only
68655383.1841351807,5710657516,2021-01-25,1,0,0,0,0,0,desktop,Web,Ukraine,Kyiv city,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
53570261.8131792405,4342182835,2021-01-07,1,1,1,0,0,0,mobile,Web,Germany,Baden-Wurttemberg,(direct),(none),0.0,27,3,add_to_cart
44856690.7350281741,4731731734,2020-12-16,1,0,0,0,0,0,desktop,Web,United States,New Jersey,google,organic,0.0,1,1,session_only
30413361.4725878432,1730385223,2020-12-05,1,1,0,0,0,0,desktop,Windows,United States,Arizona,google,organic,0.0,3,2,view_item
46713699.8088713367,7297833037,2020-12-30,1,1,1,1,1,1,desktop,Web,United States,Arizona,shop.googlemerchandisestore.com,referral,35.52,23,6,purchase
67142648.1778662220,109385283,2021-01-23,1,1,0,0,0,0,desktop,Web,India,Maharashtra,google,organic,0.0,2,2,view_item
1217696.0351846099,210665328,2020-12-13,1,0,0,0,0,0,desktop,Macintosh,Canada,Ontario,google,cpc,0.0,1,1,session_only
7774254.3824344273,7784705814,2021-01-22,1,0,0,0,0,0,tablet,Web,United States,North Carolina,google,organic,0.0,1,1,session_only
90924875.2163303935,77793535,2020-12-16,1,1,0,0,0,0,desktop,<Other>,Italy,(not set),(direct),(none),0.0,4,2,view_item
4228731.7062396768,1158677502,2021-01-13,1,0,0,0,0,0,desktop,Macintosh,Turkey,Istanbul,google,cpc,0.0,1,1,session_only
3347546.4355672269,8624041881,2021-01-14,1,0,0,0,0,0,desktop,Windows,Canada,Manitoba,google,cpc,0.0,1,1,session_only
31857461.5962730966,859158650,2021-01-08,1,0,0,0,0,0,desktop,Web,Philippines,Central Luzon,(direct),(none),0.0,1,1,session_only
20366876.0384855924,4094174000,2021-01-26,1,1,0,0,0,0,desktop,Web,India,West Bengal,shop.googlemerchandisestore.com,referral,0.0,2,2,view_item
7345314.1072090850,489631940,2020-12-06,1,0,0,0,0,0,desktop,Web,India,Punjab,google,organic,0.0,1,1,session_only
64457816.2035977382,1234180882,2020-11-29,1,0,0,0,0,0,desktop,Windows,Morocco,(not set),(direct),(none),0.0,1,1,session_only
71033629.2750492298,790963673,2021-01-02,1,0,0,0,0,0,mobile,iOS,Singapore,(not set),shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
2563148.0852215497,7936867588,2021-01-23,1,1,1,1,1,1,desktop,Macintosh,India,Telangana,<Other>,<Other>,224.2,23,6,purchase
36684579.5701599261,9620695199,2021-01-03,1,0,0,0,0,0,desktop,Web,United States,District of Columbia,google,organic,0.0,1,1,session_only
2583773.3173645279,7558326758,2020-11-09,1,0,0,0,0,0,desktop,Web,Netherlands,Flevoland,(direct),(none),0.0,1,1,session_only
37044715.6083692187,75666455,2020-11-14,1,0,0,0,0,0,desktop,Web,United Kingdom,England,(data deleted),(data deleted),0.0,1,1,session_only
1904312.5578123224,4529987472,2021-01-07,1,0,0,0,0,0,desktop,Web,United Kingdom,England,(direct),(none),0.0,1,1,session_only
3485983.4507420976,5540777856,2020-11-04,1,0,0,0,0,0,desktop,Web,United Kingdom,England,<Other>,referral,0.0,1,1,session_only
83233884.7823373975,7141878817,2020-12-06,1,0,0,0,0,0,mobile,iOS,France,Provence-Alpes-Cote d'Azur,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
51657261.1914444155,5624841584,2021-01-08,1,0,0,0,0,0,mobile,iOS,United States,North Carolina,google,organic,0.0,1,1,session_only
49057777.6987511381,7093172059,2021-01-26,1,0,0,0,0,0,desktop,Windows,United States,Pennsylvania,(direct),(none),0.0,1,1,session_only
2588693.4592272163,2568860866,2021-01-25,1,1,1,1,1,1,mobile,Web,India,Telangana,(direct),(none),0.0,14,6,purchase
36938211.1439321107,9435428813,2020-11-13,1,0,0,0,0,0,mobile,iOS,Singapore,(not set),(direct),(none),0.0,1,1,session_only
28726201.4935988672,2804357471,2020-11-16,1,0,0,0,0,0,mobile,iOS,Italy,Emilia-Romagna,(data deleted),(data deleted),0.0,1,1,session_only
10026404.5917092790,6897324811,2021-01-09,1,0,0,0,0,0,mobile,Web,India,Karnataka,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
7573628.5871291569,6474809375,2020-11-18,1,0,0,0,0,0,mobile,Web,United States,Illinois,google,organic,0.0,1,1,session_only
5064351.8543988871,3646947980,2021-01-06,1,0,0,0,0,0,desktop,Macintosh,United States,Arizona,(direct),(none),0.0,1,1,session_only
53570261.8131792405,9871707524,2021-01-08,1,0,0,0,0,0,mobile,Web,Germany,Baden-Wurttemberg,(direct),(none),0.0,1,1,session_only
50325479.6011947274,310080717,2020-12-08,1,0,0,0,0,0,desktop,Web,United States,California,<Other>,referral,0.0,1,1,session_only
2521382.3186727689,848762637,2021-01-28,1,0,0,0,0,0,mobile,Android,United States,Texas,(data deleted),(data deleted),0.0,1,1,session_only
2348540.1996198538,9954109307,2020-12-24,1,0,0,0,0,0,desktop,Macintosh,Italy,Veneto,<Other>,<Other>,0.0,1,1,session_only
58217119.8895013484,1493847120,2021-01-14,1,0,0,0,0,0,desktop,Macintosh,Peru,(not set),google,organic,0.0,1,1,session_only
47319143.4320843936,4264856018,2020-12-16,1,0,0,0,0,0,desktop,Web,Taiwan,New Taipei City,google,cpc,0.0,1,1,session_only
14162026.0766511690,5921217460,2020-12-06,1,0,0,0,0,0,mobile,Android,United Kingdom,England,(direct),(none),0.0,1,1,session_only
59036207.2439127719,8093993885,2021-01-21,1,0,0,0,0,0,desktop,Web,Peru,(not set),google,organic,0.0,1,1,session_only
8316881.1639820242,8514082013,2020-12-31,1,1,1,1,1,1,desktop,Web,Spain,Andalusia,shop.googlemerchandisestore.com,referral,0.0,59,6,purchase
2297120.2184113721,4070603436,2020-12-02,1,0,0,0,0,0,mobile,Android,United States,Indiana,<Other>,<Other>,0.0,1,1,session_only
65688825.2262553491,6345903542,2020-12-22,1,0,0,0,0,0,desktop,<Other>,India,Karnataka,(direct),(none),0.0,1,1,session_only
13203768.6218825578,5342347128,2020-12-20,1,0,0,0,0,0,desktop,Windows,United States,Kansas,<Other>,<Other>,0.0,1,1,session_only
58914025.8580615898,35061731,2020-12-26,1,0,0,0,0,0,desktop,Web,Italy,Sicily,<Other>,<Other>,0.0,1,1,session_only
46705760.9402775951,3341498894,2021-01-14,1,0,0,0,0,0,desktop,Web,United States,California,google,organic,0.0,1,1,session_only
44863423.1857905620,7138533020,2021-01-25,1,0,0,0,0,0,desktop,Web,Canada,Quebec,<Other>,<Other>,0.0,1,1,session_only
87042525.9997693931,8617677994,2021-01-09,1,0,0,0,0,0,mobile,iOS,United States,California,<Other>,<Other>,0.0,1,1,session_only
24701299.8929689309,2482640993,2020-12-26,1,0,0,0,0,0,mobile,Android,France,Ile-de-France,google,cpc,0.0,1,1,session_only
46979908.3014021855,2113572479,2021-01-30,1,1,0,0,0,0,mobile,Web,South Korea,(not set),google,organic,0.0,2,2,view_item
3171674.8991419138,9091975998,2020-12-25,1,0,0,0,0,0,desktop,Web,United States,Massachusetts,(direct),(none),0.0,1,1,session_only
87953058.1144171303,5531880416,2021-01-09,1,0,0,0,0,0,desktop,Web,United States,Illinois,<Other>,<Other>,0.0,1,1,session_only
57752699.8373496520,635756386,2020-12-10,1,0,0,0,0,0,desktop,Web,United States,Michigan,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
73992050.1296023975,2907114038,2020-12-30,1,0,0,0,0,0,tablet,Web,United States,Utah,google,organic,0.0,1,1,session_only
7730529.4000037704,2242209942,2021-01-07,1,0,0,0,0,0,desktop,Web,United States,Alabama,google,organic,0.0,1,1,session_only
3166839.0877666804,5783649380,2020-11-16,1,0,0,0,0,0,desktop,Web,Netherlands,South Holland,<Other>,referral,0.0,1,1,session_only
57883074.8513476773,1291165290,2020-11-06,1,1,0,0,0,0,mobile,Web,Russia,Moscow,google,cpc,0.0,2,2,view_item
47354389.4108002574,8448255577,2021-01-07,1,0,0,0,0,0,mobile,Android,United States,California,<Other>,referral,0.0,1,1,session_only
6243117.8859516854,671635524,2021-01-18,1,0,0,0,0,0,desktop,Web,United States,South Carolina,<Other>,referral,0.0,1,1,session_only
6351997.3139757600,8261725331,2021-01-23,1,0,0,0,0,0,desktop,Web,Australia,Victoria,google,organic,0.0,1,1,session_only
2836255.4276239287,4547451351,2020-12-21,1,1,0,0,0,0,desktop,Macintosh,United States,Georgia,<Other>,<Other>,0.0,3,2,view_item
46547107.2009512238,8549477331,2021-01-29,1,0,0,0,0,0,desktop,Web,United States,Florida,google,organic,0.0,1,1,session_only
5045916.3024480567,4550344245,2021-01-26,1,1,0,0,0,0,desktop,Windows,Chile,(not set),(direct),(none),0.0,3,2,view_item
20191233.7697323775,5548023500,2021-01-08,1,0,0,0,0,0,desktop,Macintosh,United States,Texas,<Other>,organic,0.0,1,1,session_only
64483330.1028770367,740541851,2020-12-10,1,0,0,0,0,0,desktop,Macintosh,United States,Georgia,<Other>,<Other>,0.0,1,1,session_only
7745302.0653249489,9247162863,2021-01-21,1,0,0,0,0,0,desktop,Web,United States,Washington,<Other>,<Other>,0.0,1,1,session_only
3985002052.5257579355,2099779784,2020-11-16,1,0,0,0,0,0,desktop,<Other>,United States,California,google,organic,0.0,1,1,session_only
38318851.4459796521,677375294,2021-01-28,1,0,0,0,0,0,desktop,<Other>,United Arab Emirates,Dubai,google,organic,0.0,1,1,session_only
53782595.8677191987,4145633130,2021-01-25,1,1,1,1,1,1,mobile,iOS,United States,Pennsylvania,<Other>,<Other>,61.44,61,6,purchase
63083529.7247801035,6210136234,2020-11-04,1,0,0,0,0,0,desktop,Web,Russia,Moscow Oblast,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
51794532.1981634909,9392018675,2021-01-06,1,0,0,0,0,0,mobile,iOS,Russia,Moscow,google,cpc,0.0,1,1,session_only
58328358.2387590089,9887754983,2021-01-14,1,0,0,0,0,0,mobile,iOS,United States,Virginia,<Other>,<Other>,0.0,1,1,session_only
91123539.2676614607,2263532160,2021-01-10,1,0,0,0,0,0,desktop,Web,India,Maharashtra,<Other>,referral,0.0,1,1,session_only
45531651.4282971661,7396927642,2020-11-13,1,0,0,0,0,0,mobile,Android,Singapore,(not set),<Other>,<Other>,0.0,1,1,session_only
81436572.6886383629,599686088,2021-01-09,1,0,0,0,0,0,desktop,Web,United States,Georgia,<Other>,<Other>,0.0,1,1,session_only
46320346.4812935200,9107716048,2021-01-26,1,0,0,0,0,0,mobile,Web,Canada,Quebec,google,organic,0.0,1,1,session_only
1459124.3307795496,8945256180,2021-01-07,1,0,0,0,0,0,desktop,Web,China,Guangdong Province,google,organic,0.0,1,1,session_only
18650516.1254194769,7538674234,2021-01-29,1,0,0,0,0,0,desktop,Macintosh,Germany,Rhineland-Palatinate,<Other>,<Other>,0.0,1,1,session_only
62275435.1879316135,8846493449,2021-01-08,1,0,0,0,0,0,mobile,iOS,Netherlands,North Holland,(data deleted),(data deleted),0.0,1,1,session_only
14298538.6371323235,2266693356,2020-12-22,1,0,0,0,0,0,mobile,Web,Ukraine,Lviv Oblast,google,organic,0.0,1,1,session_only
13720367.4523702877,9054506322,2020-12-16,1,0,0,0,0,0,desktop,Macintosh,United States,California,google,organic,0.0,1,1,session_only
89389217.3996373924,9341642888,2021-01-14,1,0,0,0,0,0,desktop,Web,South Korea,Gyeonggi-do,<Other>,referral,0.0,1,1,session_only
49742773.1787666090,6021978493,2021-01-11,1,0,0,0,0,0,desktop,Windows,United States,Michigan,google,organic,0.0,1,1,session_only
36941103.2642729761,1802526172,2020-12-21,1,0,0,0,0,0,mobile,iOS,United States,Washington,(direct),(none),0.0,1,1,session_only
6540681.8549452396,3587097895,2020-12-22,1,0,0,0,0,0,tablet,Web,United States,Indiana,(direct),(none),0.0,1,1,session_only
34044207.6843308841,5127417112,2020-11-08,1,1,0,1,1,1,mobile,Web,United States,Missouri,shop.googlemerchandisestore.com,referral,104.4,10,6,purchase
82395590.5541135877,4848282834,2020-12-06,1,0,0,0,0,0,desktop,Web,United States,Maryland,google,organic,0.0,1,1,session_only
2768092.1968921833,6579148288,2020-11-03,0,1,0,0,0,0,mobile,iOS,United States,Rhode Island,(data deleted),(data deleted),0.0,6,2,view_item
13428941.8386819584,7587584274,2020-12-10,1,0,0,0,0,0,mobile,iOS,Germany,Lower Saxony,<Other>,<Other>,0.0,1,1,session_only
21373822.7226132681,9534777049,2021-01-28,1,0,0,0,0,0,mobile,Web,India,Uttar Pradesh,(direct),(none),0.0,1,1,session_only
64164016.9055211118,1536512186,2020-12-26,1,0,0,0,0,0,mobile,Web,United States,Washington,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
5298703.0397867175,9878957791,2020-12-13,1,0,0,0,0,0,desktop,Web,Hungary,Budapest,google,organic,0.0,1,1,session_only
5351043.3578040662,8051478638,2021-01-14,1,0,0,0,0,0,desktop,Web,United States,Virginia,<Other>,referral,0.0,1,1,session_only
26793875.6223731544,6365261226,2021-01-23,1,0,0,0,0,0,mobile,Android,United States,Massachusetts,(direct),(none),0.0,1,1,session_only
86157624.3536420380,5279063158,2020-12-06,1,1,0,0,0,0,desktop,Windows,United States,Illinois,(data deleted),(data deleted),0.0,2,2,view_item
5866972.3665388629,531614530,2021-01-10,1,0,0,0,0,0,desktop,Web,Canada,Quebec,google,organic,0.0,1,1,session_only
83590840.3271051727,5630603156,2021-01-04,1,0,0,0,0,0,mobile,iOS,United States,Florida,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
8402813814.7140329728,9390489983,2020-11-18,1,1,0,0,0,0,desktop,Web,United States,Tennessee,google,cpc,0.0,3,2,view_item
4641307.2387026821,2440338466,2020-11-03,1,0,0,0,0,0,mobile,iOS,United Kingdom,England,(direct),(none),0.0,1,1,session_only
4167788.9119313077,1131959421,2020-11-16,1,0,0,0,0,0,desktop,Web,Mexico,Baja California,google,organic,0.0,1,1,session_only
85093126.5834572152,3854470447,2021-01-29,1,1,1,1,1,1,desktop,Macintosh,United States,California,shop.googlemerchandisestore.com,referral,0.0,8,6,purchase
71660723.2767358213,283719369,2020-11-15,1,0,0,0,0,0,mobile,iOS,United States,Massachusetts,google,organic,0.0,1,1,session_only
3853909.9467329454,7378424581,2021-01-30,1,0,0,0,0,0,desktop,<Other>,United States,Iowa,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
20202472.7954361607,8986428655,2020-11-01,1,0,0,0,0,0,desktop,Windows,Singapore,(not set),google,cpc,0.0,1,1,session_only
75712628.9501960804,94745959,2020-11-07,1,1,0,0,0,0,desktop,Windows,United States,New York,shop.googlemerchandisestore.com,referral,0.0,4,2,view_item
6172851.4322974801,3988051069,2021-01-05,1,0,0,0,0,0,desktop,Web,Russia,Moscow Oblast,(direct),(none),0.0,1,1,session_only
1383078.2517311934,6551274776,2020-12-25,1,0,0,0,0,0,mobile,iOS,United States,California,google,organic,0.0,1,1,session_only
4343374.6710459829,975873428,2020-12-05,1,0,0,0,0,0,mobile,Web,United Kingdom,England,<Other>,<Other>,0.0,1,1,session_only
76401212.0514616161,9148149828,2020-12-16,1,0,0,0,0,0,mobile,iOS,Morocco,Casablanca-Settat,<Other>,<Other>,0.0,1,1,session_only
4250373.6440202925,9699066245,2020-11-03,1,0,0,0,0,0,desktop,Web,United States,Michigan,<Other>,organic,0.0,1,1,session_only
2858159.8089550068,9871071706,2020-12-30,1,0,0,0,0,0,mobile,Web,Spain,Madrid,google,organic,0.0,1,1,session_only
1309510.1669805505,6699802214,2021-01-13,1,1,0,0,0,0,desktop,Web,United Kingdom,England,google,organic,0.0,5,2,view_item
1181141.8389731329,9418095172,2021-01-07,1,1,0,0,0,0,desktop,Web,Canada,Quebec,google,organic,0.0,2,2,view_item
637884255.3997903180,4158032539,2020-12-06,1,0,0,0,0,0,desktop,Windows,France,Hauts-de-France,google,organic,0.0,1,1,session_only
31503987.1592241799,4081200519,2021-01-14,1,1,0,0,0,0,mobile,Web,India,Rajasthan,(direct),(none),0.0,2,2,view_item
20991983.9049750447,680144920,2020-12-10,1,0,0,0,0,0,mobile,Web,Australia,Queensland,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
5833841381.5639349197,6061678452,2020-12-31,1,0,0,0,0,0,desktop,Windows,United States,Massachusetts,(direct),(none),0.0,1,1,session_only
28652068.3556651313,1955616048,2020-11-16,1,0,0,0,0,0,desktop,Web,United States,Florida,(direct),(none),0.0,1,1,session_only
2476385.8087041362,2108801695,2021-01-10,1,0,0,0,0,0,mobile,Web,United States,(not set),google,organic,0.0,1,1,session_only
496567993.0570597413,7740267611,2021-01-18,1,0,0,0,0,0,desktop,<Other>,United States,California,google,organic,0.0,1,1,session_only
47502788.9952580369,1800101401,2020-11-04,1,1,0,0,0,0,tablet,Web,Colombia,Bogota,google,organic,0.0,2,2,view_item
75225379.5860739466,853255164,2020-12-06,1,1,1,0,0,0,desktop,Web,Germany,Hessen,shop.googlemerchandisestore.com,referral,0.0,5,3,add_to_cart
71099590.7977643870,4638948265,2021-01-25,1,0,0,0,0,0,desktop,Web,Russia,Krasnodar Krai,google,organic,0.0,1,1,session_only
4775992.9959902250,2642225132,2021-01-21,1,0,0,0,0,0,desktop,Web,United States,Pennsylvania,<Other>,referral,0.0,1,1,session_only
55683447.5109733039,5133664544,2020-11-12,1,1,0,0,0,0,mobile,iOS,United States,California,(direct),(none),0.0,2,2,view_item
34459423.8152551072,471175175,2021-01-16,1,1,0,0,0,0,desktop,Web,China,(not set),<Other>,<Other>,0.0,5,2,view_item
5013846941.4868180120,6481515182,2021-01-10,1,0,0,0,0,0,desktop,Web,Thailand,Bangkok,google,organic,0.0,1,1,session_only
28375804.9292022776,232696734,2021-01-29,1,0,0,0,0,0,mobile,Web,United States,Georgia,google,cpc,0.0,1,1,session_only
1382270.2714196600,7434686956,2020-12-24,1,0,0,0,0,0,desktop,Web,Italy,Lombardy,google,organic,0.0,1,1,session_only
68759791.7361801866,3845218666,2020-11-07,1,0,0,0,0,0,desktop,Web,Denmark,Capital Region of Denmark,<Other>,<Other>,0.0,1,1,session_only
1348093.3565385186,4902118649,2021-01-30,1,0,0,0,0,0,desktop,Macintosh,Morocco,Rabat-Sale-Kenitra,google,cpc,0.0,1,1,session_only
90194601.3476266877,2948513254,2020-12-16,1,1,0,0,0,0,desktop,Windows,Canada,Ontario,google,organic,0.0,2,2,view_item
1084009801.2613122072,2519695711,2020-11-02,1,0,0,0,0,0,mobile,iOS,Canada,Alberta,<Other>,referral,0.0,1,1,session_only
36466468.6486884206,8357669774,2020-12-21,1,0,0,0,0,0,desktop,Macintosh,United States,Texas,<Other>,<Other>,0.0,1,1,session_only
37810967.3683848427,4258242243,2020-12-26,1,0,0,0,0,0,desktop,<Other>,India,Chandigarh,google,organic,0.0,1,1,session_only
377360457.8254199418,3629435990,2020-11-13,1,1,0,1,1,1,desktop,Web,United States,Illinois,<Other>,<Other>,0.0,6,6,purchase
40810614.6993876384,8540904790,2020-12-21,1,0,0,0,0,0,desktop,Web,Canada,Quebec,(direct),(none),0.0,1,1,session_only
74943210.0910121323,1035771319,2021-01-03,1,0,0,0,0,0,desktop,Web,Poland,Lesser Poland Voivodeship,google,organic,0.0,1,1,session_only
1528907855.2575472275,5239760363,2020-12-08,1,0,0,0,0,0,tablet,Web,United States,Texas,google,cpc,0.0,1,1,session_only
6161179.0774999306,1439080193,2021-01-30,1,0,0,0,0,0,desktop,Web,United States,California,google,organic,0.0,1,1,session_only
22085911.4384695505,8032373859,2021-01-30,1,1,0,0,0,0,desktop,Web,Italy,Veneto,<Other>,<Other>,0.0,2,2,view_item
6807411180.0752324694,3685008854,2020-12-06,1,0,0,0,0,0,desktop,Web,United States,Massachusetts,<Other>,<Other>,0.0,1,1,session_only
7358431037.9033333721,9518796728,2021-01-09,1,0,0,0,0,0,desktop,Web,France,Nouvelle-Aquitaine,<Other>,organic,0.0,1,1,session_only
729059401.4455791968,790975653,2021-01-28,1,0,0,0,0,0,mobile,iOS,United States,Georgia,google,organic,0.0,1,1,session_only
4472184.5695384519,106672790,2020-11-29,1,0,0,0,0,0,desktop,Web,Canada,Ontario,(direct),(none),0.0,1,1,session_only
34966131.4934100413,6044082077,2020-12-10,1,0,0,0,0,0,mobile,iOS,United States,Texas,google,organic,0.0,1,1,session_only
23929214.6881704894,4008074979,2020-12-27,1,0,0,0,0,0,desktop,Web,Pakistan,Punjab,(direct),(none),0.0,1,1,session_only
55165062.2282230963,6988907915,2020-12-16,1,1,0,0,0,0,desktop,Web,United States,Florida,google,organic,0.0,2,2,view_item
1160488.2375923167,2309154775,2021-01-01,1,1,1,1,1,1,desktop,Windows,Portugal,(not set),(direct),(none),304.6,127,6,purchase
80507544.8449015816,4370243128,2021-01-06,1,0,0,0,0,0,desktop,Web,United States,California,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
2709406.1066402347,334902634,2020-11-29,1,0,0,0,0,0,desktop,Web,Germany,North Rhine-Westphalia,google,cpc,0.0,1,1,session_only
4065634.9515757576,4368156910,2021-01-28,1,0,0,0,0,0,desktop,Macintosh,Ireland,(not set),google,organic,0.0,1,1,session_only
6869246.3817097820,4660189805,2021-01-05,1,1,0,0,0,0,desktop,Macintosh,United States,Alabama,(direct),(none),0.0,2,2,view_item
80916926.2053973945,6202558427,2021-01-08,1,0,0,0,0,0,mobile,Web,United States,California,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
8699514.3511527727,1690169030,2020-11-12,1,0,0,0,0,0,desktop,Web,India,Tamil Nadu,<Other>,referral,0.0,1,1,session_only
6857238138.6822238745,2796606826,2021-01-18,1,0,0,0,0,0,desktop,Web,United States,New York,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
14272653.2484755334,6690509827,2021-01-24,1,0,0,0,0,0,desktop,Web,United States,Wisconsin,(direct),(none),0.0,1,1,session_only
21107708.0744287304,3883156813,2021-01-18,1,0,0,0,0,0,mobile,iOS,United States,New York,(direct),(none),0.0,1,1,session_only
61215748.0807469485,940519532,2021-01-06,1,0,0,0,0,0,desktop,Web,United States,Michigan,<Other>,organic,0.0,1,1,session_only
7859149.7466935504,3007276488,2021-01-22,1,0,0,0,0,0,desktop,Windows,United States,Florida,google,organic,0.0,1,1,session_only
9251613.4823716963,849135103,2020-12-08,1,0,0,0,0,0,desktop,Web,Australia,Queensland,(direct),(none),0.0,1,1,session_only
35087139.5228428421,9197945986,2020-11-22,1,0,0,0,0,0,desktop,Web,United States,Iowa,google,organic,0.0,1,1,session_only
17086639.1509660971,17657286,2020-11-03,1,0,0,0,0,0,mobile,Android,United States,New York,google,organic,0.0,1,1,session_only
42247747.3271454456,7225611028,2020-12-10,1,1,0,0,0,0,mobile,Web,Canada,Ontario,<Other>,organic,0.0,11,2,view_item
5926749.9463613448,7216613293,2020-11-01,1,0,0,0,0,0,mobile,iOS,Canada,Ontario,google,organic,0.0,1,1,session_only
8206027.9597648346,7015461345,2020-11-16,1,1,0,1,1,1,mobile,Web,Canada,Saskatchewan,google,organic,127.2,21,6,purchase
73539145.8342698957,9823149279,2020-11-13,1,0,0,0,0,0,mobile,Web,Taiwan,New Taipei City,(direct),(none),0.0,1,1,session_only
3451265.1563560620,796467804,2020-11-01,1,0,0,0,0,0,desktop,Web,Canada,Quebec,(direct),(none),0.0,1,1,session_only
91526537.2922982361,162085863,2020-12-05,1,0,0,0,0,0,mobile,Android,India,Maharashtra,<Other>,<Other>,0.0,1,1,session_only
71020061.0115388084,1796412110,2020-12-02,1,0,0,0,0,0,mobile,Web,United States,Kentucky,(direct),(none),0.0,1,1,session_only
2449295.5618689671,1704900960,2020-11-09,1,0,0,0,0,0,mobile,Web,United States,California,google,organic,0.0,1,1,session_only
18224365.8930287799,3579594657,2021-01-22,1,0,0,0,0,0,desktop,Web,United States,Utah,<Other>,<Other>,0.0,1,1,session_only
7360520.4698929166,6975184018,2021-01-16,1,1,0,1,1,1,mobile,Web,Canada,Ontario,google,organic,55.2,16,6,purchase
27701936.3565936806,1449342819,2020-11-16,1,1,0,1,1,1,mobile,Web,Slovakia,(not set),shop.googlemerchandisestore.com,referral,211.44,27,6,purchase
65620734.2937386260,1619528144,2020-11-16,1,1,0,0,0,0,desktop,Web,India,Maharashtra,google,organic,0.0,3,2,view_item
4297256.3583247994,7540918054,2020-12-16,1,1,1,1,1,1,tablet,Web,United States,Pennsylvania,shop.googlemerchandisestore.com,referral,0.0,15,6,purchase
